,Unnamed: 0,Theme,id,Title,Artist,Album,Lyric,E,I,S,N,F,T,P,J,theme_E,theme_I,theme_S,theme_N,theme_F,theme_T,theme_P,theme_J
2200,2200,싱숭생숭,6050978,요즘 자꾸만,김요한,아름다웠던 우리에게 OST Part.1,내 발걸음이 또.널 맞춰가네.자꾸자꾸 자꾸만.익숙 해져 가는 걸.네 오른 편에서 걸어가는 게 나아.어느새 좀 자연스러워.네가 자꾸 생각이 나.연락할 때마다.알게 모르게 나도 모르게.자꾸 미소가 막 지어져.한두 번이 아냐 너도 나와 같을까.우린 대체 어떤 사이야.요즘 자꾸만 요즘 자꾸자꾸만.네가 눈에 밟혀 예전보다 예뻐 보여 너.요즘 자꾸만 요즘 자꾸자꾸만.네가 생각나서 연락을 기다리게 만들어.첨 부터였을까.깊게 빠져들어 자꾸자꾸자꾸.미소가 지어지는 걸.품에 가득 안고.속삭여 주고 싶어.널 정말 많이 좋아한다고.네가 자꾸 생각이 나.연락할 때마다.알게 모르게 나도 모르게.자꾸 미소가 막 지어져.한두 번이 아냐.뛰는 내 맘 넌 알까.오늘도 난 너를 생각해.요즘 자꾸만 요즘 자꾸자꾸만.네가 눈에 밟혀 예전보다 예뻐 보여 너.요즘 자꾸만 요즘 자꾸자꾸만.네가 생각나서 연락을 기다리게 만들어.시간이 지나도 내 마음은 변하지 않아.그거 알아 너 너를 보면 볼수록.점점 좋아져 너.네가 자꾸 생각이 나.연락할 때마다.알게 모르게 나도 모르게.자꾸 미소가 막 지어져.한두 번이 아냐.너도 나와 같을까.우린 대체 어떤 사이야.요즘 자꾸만 요즘 자꾸자꾸만.네가 눈에 밟혀 예전보다 예뻐 보여 너.요즘 자꾸만 요즘 자꾸자꾸만.네가 생각나서 연락을 기다리게 만들어,0.03878951479196548,0.10304204231575131,0.056857019662857056,-0.013760838317871093,0.16054808100064596,0.08406252413988113,0.02786647528409958,-0.024984588225682575,-1,1,-1,1,1,-1,1,-1
2201,2201,새벽감성,31531496,Mermaid,볼빨간사춘기,사춘기집Ⅰ 꽃기운,너무 어둡고 캄캄한 내 맘은.네가 알기엔 먼 곳만 같아서.자꾸 난 도망치려 할 때마다.네 그 눈빛이 자꾸만 날 찾아.기억 속에 짓궂게도 네 모습은.습관처럼 고개를 숙이며.어떤 말을 해야 할지 모른 채로.아주 잠시 내 모습을 들여다봐.네가 사라지면 난 없어져 버릴지도 몰라.아주 조용한 바닷속으로 사라질지도 몰라.나는 너를 너무 사랑했었다고 믿겠지만.네가 사라지면 어떤 말도 할 수 없겠지만.아주 조용히.기억 속에 짓궂게도 네 모습은.습관처럼 고개를 숙이며.어떤 말을 해야 할지 모른 채로.아주 잠시 내 모습을 들여다봐.네가 사라지면 난 없어져 버릴지도 몰라.아주 조용한 바닷속으로 사라질지도 몰라.나는 너를 너무 사랑했었다고 믿겠지만.네가 사라지면 어떤 말도 할 수 없겠지만.아주 조용히 아주 조용히.아주 조용히 아주 조용히.겨울이 지나가고 봄이 다가올 때쯤.넌 물어보겠지 어디로 향하냐고.사실 나도 몰라 어디쯤 내가 있는지.그냥 네가 있는 그곳에 여전히 나 머물러.아주 조용히 아주 조용히 아주 조용히.네가 사라지면 난 없어져 버릴지도 몰라.아주 조용한 바닷속으로 사라질지도 몰라.아주 조용히.날 떠나려 하지 마 좋은 노랠 들려줄게.그냥 네 옆에서 널 바라만 볼게.아주 잠시 내가 널 잊어버렸는지 몰라.내 곁에 네 모습이 흐릿해진 줄 모르고.You always be my mermaid,0.10177822845503688,0.18551153947114946,0.10991553068161011,-0.0011497430831193922,0.22591535250345865,0.14958082139492035,0.06590695182482402,0.03899989525477091,-1,1,-1,1,1,-1,1,-1
2202,2202,싱숭생숭,4814729,나만 궁금한 거니 (Vocal by Super Kiro  Rap Wizil),를(LEL),'를'의 작업실,하루 종일 너만 생각해 oh baby (오 그대).하루 종일 가슴이 설레 oh no .(Every time Everyday) (매 시간  매일 마다).눈을 뜨고 세수를 하고 밥 먹고 .집을 나설 때도 네 얼굴 떠오르다가 ..왠지 모르게 답답해져 (닿을 듯 말 듯해서).알 것 같다가 알 수 없어 (잡힐 듯 말 듯해서).너에게 빠진 내 행동이 멋대로 또 .앞서가는 건 아닌지 잘 모르겠어..나만 궁금한 거니 너도 궁금한 거니.혹시나 혼자서 또 들떠있는 건 아닌지 .섣불리 다가갔다가 네가 사라져 .버릴까 봐 걱정하면서 또 (언제나 그랬듯이).다시 네 생각에 (매일매일 자꾸만) .빠져들고 있어..인스타에 네 사진 보면 ho- .(나도 모르게 미소가) .네 스타일에 또 감탄해 .(감각적인 너를 또 습관적으로 보게 돼) .이렇게 예쁜 네가 나를 얼만큼 .생각하는지 아직도 난 잘 모르겠어 ..나만 궁금한 거니 너도 궁금한 거니.혹시나 혼자서 또 들떠있는 건 아닌지 .섣불리 다가갔다가 네가 사라져 버릴까 봐 .걱정하면서 또 (언제나 그랬듯이).다시 네 생각에 (매일매일 자꾸만) .빠져들고 있어..작은 틈이라도 내어주면 난 문을 열고 .네 맘에 확 들어 가고 싶어 girl.그래 나는 조급해 애매한 건 싫어 .어린애처럼 더는 감정을 숨길 수 없어.고백할래 남자답게 이제 말할 time.(시간)인 것 같은데 용기 내서 뱉은 말에.I want you to say 이 말을 .너무나 기다려왔다고.(당신이 이 얘길 해줬으면)..그래  너를 좋아해 네 모든 걸 좋아해.이제는 그만 우리 솔직해지면 어떨까.재는 건 이제 그만 할 때도 된 것 같아 .지금 바로 너에게 달려가 얘기하고 말 거야 .(그대로의 모습을 ) 그냥 널 좋아해..그냥 널 좋아해 웃는 모습이 좋아 .너의 말투가 좋아 함께 있는 게 좋아 .모든 걸 좋아해 같이 걷는 게 좋아 .너의 향기가 좋아 진짜 널 좋아해,0.08407790033593773,0.16507815827131272,0.10711125135421753,0.003533227150142193,0.2066347599029541,0.16928979754447937,0.037617924312750496,0.015675583233435948,-1,1,-1,1,1,-1,1,-1
2203,2203,싱숭생숭,3081384,너에게 흔들리고 있어,좋아서하는밴드,너에게 흔들리고 있어,이 느낌 이 설렘 참 좋아 .널 봐서 그런걸까.날 보며 그렇게 웃지 말아 .난 너에게 흔들리고 있어.우후우 널 만지고 싶은 걸.후우 난 널 가지고 싶은 걸.우후우 닿을 듯 말듯 한 너를.후우 난 몰래 바라보고 있어.(네 손이) 살짝살짝 닿아도 .깜짝깜짝 놀라 난.꼼짝 않던 내 맘이 자꾸 너를 돌아봐.(내 손을) 살짝살짝 스쳐도 .깜짝깜짝 놀라 난.꼼짝 않던 내 맘이 자꾸 너를 부르네 .익숙해 지루했던 순간이 .널 만나 새롭게만 보여.날 보며 그렇게 웃지 말아 .난 지금 흔들리는 걸.우후우 반짝반짝한 너를.후우 두근두근한 너를.우후우 자꾸만 보고 싶은걸.후우 나는 너랑만 있고 싶어.(네 손이) 살짝살짝 닿아도 .깜짝깜짝 놀라 난.꼼짝 않던 내 맘이 자꾸 너를 돌아봐.(내 손을) 살짝살짝 스쳐도 놀라 난.꼼짝 않던 내 맘이 자꾸 너를 부르네.이 느낌 이 설렘 참 좋아 .널 봐서 그런걸까.날 보며 그렇게 웃지 말아 .난 너에게 흔들리고 있어.,0.019934451174736023,0.04431535561084747,-0.06582133769989014,-0.031266467678546905,0.03508355965216955,-0.05099732428789139,-0.1293745537598928,-0.12922765811284384,-1,1,-1,1,1,-1,1,-1
2204,2204,기분전환,5995609,Sweet Dream,그_냥,경우의 수 OST Part.3,해맑게 웃는 네 모습이 너무 예뻐.사랑해 말하면 웃어주는 너..어디야 빨리 와서 사랑한다 말해줘.내 품에 와락 안겨줘 ..그대 옆에 어울리는 한사람.그게 나란게 웃음 짓게 만들어..계속 말해줘 I Love you.우리 둘이서 영원히 이렇게..Sweet happy dreaming.Sweet sugar dreaming.너와 함께라서 행복해..Sweet happy dreaming.Sweet sugar dreaming.난 네가 있어 행복해..사랑은 원래 이렇게 어려운 걸까.네 맘을 아직 잘 모르겠는데..언제나 내 생각을 하고 있길 바라는.조그만 내 욕심인걸..조심스레 다가와 준 한 사람.그게 너라서 너무나 행복한데..걱정하지 마 Your my love.내가 네 곁에 항상 있을 거야..Sweet happy dreaming.Sweet sugar dreaming.너와 함께라서 행복해..Sweet happy dreaming.Sweet sugar dreaming.난 네가 있어 행복해..You fall in love to me.지금 이대로..Please stay by be my side.네가 옆에 있단 게 꿈만 같은데..Sweet happy dreaming.Sweet sugar dreaming.너와 함께라서 행복해..Sweet happy dreaming.Sweet sugar dreaming.난 네가 있어 행복해,0.08817194063663483,0.14267940331697465,0.1440195083618164,0.038480071690678595,0.20265454053878784,0.15405333042144775,0.0729390283425649,0.026994561155637104,1,-1,0,0,1,-1,1,-1
2205,2205,기분전환,32227364,산책 (feat. 김호연 of 달 좋은 밤),비안(Vian),산책,창밖으로 계절이 시작된다.우리는 창문을 활짝 열고.부드러운 능선의 마을을 걷는다.숲을 지나 언덕길을 오르다.점점 또렷해지는 둘만의 세계.따갑지만 눈부신 햇살이 비춘다.앞서가는 네 뒷모습 보며.길을 헤매지 않고 걸었네.수많은 갈림길과 절벽이 있어도.앞서가는 네 뒷모습 보며.길을 헤매지 않고 걸었네.보이지 않는 길도 더 이상 두렵지가 않아.나 나나나나나 나나나나나 나나나나.나 나나나나나 나나나나나 나나나나.나 나나나나나 나나나나나 나나나나.나 나나나나나 나나나나나 나나나나.나 나나나나나 나나나나나 나나나나.나 나나나나나 나나나나나 나나나나,0.013335138154029846,0.019106975910067558,-0.07829595804214477,-0.040811404059827326,0.01024056226015091,-0.08876132220029831,-0.05480859180291494,-0.08984265724817912,1,-1,0,0,1,-1,1,-1
2206,2206,싱숭생숭,31915605,벚꽃비가 하얗게 내려와 날 울리면,최보통,벚꽃비가 하얗게 내려와 날 울리면,기나긴 침묵속에 말없이 거닐던 거리 모퉁이에 .벚꽃비가 하얗게 내려와 나를 울리면.하얀 그 벚꽃잎이 내게 내려오면.이젠 잊을까 그때 우리 추억만 남을까.하얀 그 벚꽃잎이 멀리 쓸려가도.기억이 날까 그때의 그 아련한 미소..벚꽃비가 하얗게 내려와 날 울리면.혼자 걷는 이 거리 따뜻한 아픔이 되네.벚꽃비가 하얗게 내려와 날 감싸면.희미하게 떠오른 네 생각 눈물이 되네.벚꽃비가 하얗게 내려와 거리에.벚꽃비가 하얗게 내려와 나에게.벚꽃비가 하얗게 내려와 너에게.벚꽃비가 하얗게 내려와,0.12659141883701086,0.21185746971964833,-0.006420031189918518,-0.022731114491075278,0.09194280703862508,-0.03346296399831772,-0.022380890945593517,-0.06297548611958821,-1,1,-1,1,1,-1,1,-1
2207,2207,싱숭생숭,31633414,같은 마음 (Feat. THAMA),SOLE(쏠),How we live,Sometimes I wish I could change.뭐든 말보다 먼저 보여줘 더.항상 답답해.매일 같이 똑같은 내일은 아마 오지 않지.알고 있는지 Oh baby.It's between you and me.Everytime with you.나만큼 너도 알고 싶은지.그림 같은 저 하늘 아래서.Everyday and night.I love lookin' at your eyes.네 깊은 마음속에다 나를 데려다줘.우린 같은 맘이야.Baby you know I know.I need your love.내게만 말해줘.난 이대로 여기 함께 있잔 말이야.Baby do you think of me?.Oh 네 맘이 난 알고 싶어.하늘 위까지.Baby do you think of me?.Or ride with me?.우리 올라가 저 하늘 위.Sometimes I feel like I'm wrong.판단력이 조금 애매해져.나의 버릇 너의 고민 Don't you get it.서로 Eye contact.마음에다 우리 사인해.Same thing ain't better thing.우린 모두 변해.이해하길 바래.어쩌면 이건 Everyone's problem tho.말이 그렇다는 거지 뭐.Everytime with you.언제든 서로 함께하고 싶은지.저 밤하늘 아래서.Everyday and night.I love lookin' at your eyes.네 깊은 마음속에다 나를 데려다줘.우린 같은 맘이야.Baby you know I know.I need your love.내게만 말해줘.난 이대로 여기 함께 있잔 말이야.같은 시간 속을.너와 나는 그저 지나고 있어.그렇게 가고 있어.알 수 없는 모든 순간들을.난 함께 하고파.(넌?).우린 같은 맘이야.Baby you know I know.I need your love.내게만 말해줘.난 이대로 여기 함께 있잔 말이야.Baby do you think of me?.Oh 네 맘이 난 알고 싶어.하늘 위까지.Baby do you think of me?.Or ride with me?.우리 올라가 저 하늘 위,0.060582768511772155,0.14676985253095626,0.12175726890563965,0.009321433272957803,0.24192742506663004,0.18909741938114166,0.06796831389268239,0.049100483457247414,-1,1,-1,1,1,-1,1,-1
2208,2208,기분전환,1697970,Honey (허니),카라(Kara),Honey [Special Edition],난난난 너 없으면 난난난 너 아니면.난난난 살 수 없잖아..아직도 설래여 너만 보면은 떨려.모른척 하고 난 싶어도 눈에 보이는 간절함.숨이 벅차서 슬퍼와 병이 깊어져 아파와.너무 좋아서 그래 내 맘이 꼭 널 원해.나만의 허니 허니 허니.돌아서야 하니 하니 하니.언제나 난 너 하나만을 원하고 있는데.oh baby 허니 허니 허니.나의 맘에 허니 허니 허니.간절하게 너 하나만을 바라고 있잖아.hey boy my little honey.came from heaven right here to save me.one touch that all it takes.complete with you no regrets.i need you by my side.i'll love you long through day and night.deep inside i know you're mine.no move words kiss me good night.너무 좋아서 그랬어 바보 같이 나 변했어.너만 바라봐 그래 내 맘이 꼭 널 원해.나만의 허니 허니 허니.돌아서야 하니 하니 하니.언제나 난 너 하나만을 원하고 있는데.oh baby 허니 허니 허니.나의 맘에 허니 허니 허니.간절하게 너 하나만을 바라고 있잖아.난난난 너 없으면 난난난 너 아니면.난난난 살 수 없잖아.나만의 허니 허니 허니.돌아서야 하니 하니 하니.언제나 난 너 하나만을 원하고 있는데.oh baby 허니 허니 허니.나의 맘에 허니 허니 허니.간절하게 너 하나만을 바라고 있잖아.난난난 너 없으면 난난난,-0.033783486890792844,0.007497560991719365,-0.08963171243667603,-0.04017722200155258,-0.012026220560073853,-0.026857785880565643,-0.1781124472618103,-0.11757059892018636,1,-1,0,0,1,-1,1,-1
2209,2209,기분전환,31990726,Wizard,히키(Hickee),Wizard,풀리지 않을 마법에 걸렸어.나의 의지는 무너졌고.너의 숨결에 난 끝났어.You are wizard to me.원한 적 없는 설렘에.벗어나고 싶은 맘뿐이던 난.Can't get away from you.밀려드는 달디 단 말들로.맘이 자꾸 이상해져가.점점 빠져가네.참 이상해 그댄 내게.풀리지 않을 마법을 걸었어.나의 담장은 무너졌고.너는 태연히 내게 걸어와.당연하게 내 손을 잡고선.나를 이끄네 저 너머로.나는 따라가 널 따라가.You are wizard to me.버티고 견딘 시간이.이렇게 쉽게 끝나버릴 줄.난 난 정말 몰랐어.날 녹이는 따스한 말들이.내 맘 한켠에 자리 잡고서.점점 고여 드네.참 이상해 그댄 내게.풀리지 않을 마법을 걸었어.나의 담장은 무너졌고.너는 태연히 내게 걸어와.당연하게 내 손을 잡고선.나를 이끄네 저 너머로.너를 따라간.내 속 마음속 오랜 사막은.너의 주문에 색이 바뀌고.멈추어 있던 나를 자꾸 춤을 추게 해.You are wizard to me.You are wizard to me.풀리지 않을 마법에 걸렸어.나의 의지는 무너졌고.너의 숨결에 난 끝났어,0.06444717213958502,0.1500423106968403,0.06444122195243836,0.014812183719873428,0.13505939642588297,0.08963482826948166,0.0026084172228972116,-0.0023989522208770118,1,-1,0,0,1,-1,1,-1
